"DateTime","Players","Players Trend","Twitch Viewers"
"2019-11-28 02:20:00",37583,59226.916666666664,60293
"2019-11-28 02:30:00",38159,59253.90680114638,55613
"2019-11-28 02:40:00",38848,59283.001784336426,52920
"2019-11-28 02:50:00",39446,59312.13826884921,54070
"2019-11-28 03:00:00",39755,59341.635106646834,52839
"2019-11-28 03:10:00",39978,59372.30712632276,52619
"2019-11-28 03:20:00",40193,59403.261264054236,51836
"2019-11-28 03:30:00",40453,59435.71518132716,51435
"2019-11-28 03:40:00",40929,59468.12247161597,49842
"2019-11-28 03:50:00",41436,59501.093915343925,49519
"2019-11-28 04:00:00",42184,59535.40757964067,48041
"2019-11-28 04:10:00",43348,59571.25582837302,48074
"2019-11-28 04:20:00",44922,59608.5285218254,45713
"2019-11-28 04:30:00",46375,59646.366429673726,45402
"2019-11-28 04:40:00",47298,59684.5038097994,45603
"2019-11-28 04:50:00",47835,59724.390625,45473
"2019-11-28 05:00:00",48144,59765.19006283069,44905
"2019-11-28 05:10:00",48194,59805.552689594355,44724
"2019-11-28 05:20:00",48014,59847.2775297619,43911
"2019-11-28 05:30:00",47812,59890.16246417548,44687
"2019-11-28 05:40:00",47254,59933.613777281746,44633
"2019-11-28 05:50:00",46515,59978.48611111111,43167
"2019-11-28 06:00:00",46159,60024.5666611552,42167
"2019-11-28 06:10:00",45537,60070.63263337742,42458
"2019-11-28 06:20:00",45412,60119.66352513227,38766
"2019-11-28 06:30:00",45356,60169.316027336856,38523
"2019-11-28 06:40:00",45515,60220.18592923281,38629
"2019-11-28 06:50:00",45718,60272.0210813492,38700
"2019-11-28 07:00:00",45805,60326.45486111111,36283
"2019-11-28 07:10:00",46158,60382.4009589947,28486
"2019-11-28 07:20:00",46548,60438.909846230155,15226
"2019-11-28 07:30:00",47240,60497.047977292765,15619
"2019-11-28 07:40:00",47836,60553.97157462522,16136
"2019-11-28 07:50:00",48700,60611.519014550264,15723
"2019-11-28 08:00:00",49586,60669.401227678565,14659
"2019-11-28 08:10:00",50382,60727.61969521604,12960
"2019-11-28 08:20:00",51262,60785.57206927909,10653
"2019-11-28 08:30:00",52172,60844.983327821865,10689
"2019-11-28 08:40:00",52828,60905.04885223765,10261
"2019-11-28 08:50:00",53506,60967.470486111095,11037
"2019-11-28 09:00:00",54040,61031.87748015872,10228
"2019-11-28 09:10:00",54517,61096.84292328041,10444
"2019-11-28 09:20:00",55172,61161.7941261574,10519
"2019-11-28 09:30:00",55511,61226.53457065696,10632
"2019-11-28 09:40:00",56093,61292.646143353166,10562
"2019-11-28 09:50:00",56941,61358.85656415344,10419
"2019-11-28 10:00:00",57959,61426.51877342372,10432
"2019-11-28 10:10:00",59074,61495.432897927676,12325
"2019-11-28 10:20:00",60092,61563.60081845237,11704
"2019-11-28 10:30:00",61183,61633.798996913574,12344
"2019-11-28 10:40:00",62271,61705.51093336639,12358
"2019-11-28 10:50:00",63582,61780.7105241402,12293
"2019-11-28 11:00:00",64950,61859.37378058863,11953
"2019-11-28 11:10:00",66752,61940.90197861552,12198
"2019-11-28 11:20:00",68356,62022.597304894174,12733
