"DateTime","Players","Players Trend","Twitch Viewers"
"2019-11-28 20:20:00",90132,88163.02354083993,5449
"2019-11-28 20:30:00",89223,88214.35620590829,5972
"2019-11-28 20:40:00",88463,88265.76616925705,6448
"2019-11-28 20:50:00",87419,88316.93687996031,6642
"2019-11-28 21:00:00",85900,88371.18479938271,7241
"2019-11-28 21:10:00",84215,88429.04778439153,7562
"2019-11-28 21:20:00",82794,88490.5765542328,7680
"2019-11-28 21:30:00",81356,88554.34737378747,7595
"2019-11-28 21:40:00",80062,88621.14585400131,8089
"2019-11-28 21:50:00",78528,88689.47569444444,8093
"2019-11-28 22:00:00",76976,88761.73213596782,8256
"2019-11-28 22:10:00",75235,88836.11882716049,7271
"2019-11-28 22:20:00",73830,88913.1785094246,7278
"2019-11-28 22:30:00",72418,88990.40542328043,7257
"2019-11-28 22:40:00",71119,89067.91482032629,7032
"2019-11-28 22:50:00",69920,89145.41645998677,7877
"2019-11-28 23:00:00",68668,89221.39194086198,8035
"2019-11-28 23:10:00",67325,89297.42680776014,8082
"2019-11-28 23:20:00",66231,89371.82595486111,8236
"2019-11-28 23:30:00",65364,89445.75542879189,8686
"2019-11-28 23:40:00",64544,89516.99885637127,8326
"2019-11-28 23:50:00",63986,89586.49107142858,9179
"2019-11-29 00:00:00",63469,89653.97382743607,8124
"2019-11-29 00:10:00",63088,89719.74745094797,7720
"2019-11-29 00:20:00",63055,89783.14403521825,7566
"2019-11-29 00:30:00",63166,89843.73167438271,7653
"2019-11-29 00:40:00",63609,89903.50544945989,7701
"2019-11-29 00:50:00",64062,89961.2078373016,7737
"2019-11-29 01:00:00",64481,90017.9523809524,7993
"2019-11-29 01:10:00",65207,90075.74514991182,7809
"2019-11-29 01:20:00",65852,90132.7341889881,8166
"2019-11-29 01:30:00",66586,90189.4761904762,7522
"2019-11-29 01:40:00",67373,90246.87119020062,7723
"2019-11-29 01:50:00",68230,90306.13169642858,7674
"2019-11-29 02:00:00",69378,90368.0568576389,8016
"2019-11-29 02:10:00",70627,90430.78740906087,7874
"2019-11-29 02:20:00",72098,90493.84866898149,8295
"2019-11-29 02:30:00",73462,90557.33162477956,8214
"2019-11-29 02:40:00",74719,90622.01767113098,8270
"2019-11-29 02:50:00",75800,90688.10329861114,8302
"2019-11-29 03:00:00",76529,90755.58275462965,8276
